"hash","name","slug","description","iconUrl","tier","itemType","itemTypeName","defense","power","recovery","mobility","resilience","attack","zoom","roundsPerMinute","impact","range","stability","magazine","reloadSpeed","handling","aimAssistance","recoilDirection"
2367373121,"Io Rewards","io-rewards","Exchange these items for rewards from Asher Mir:","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/89c0e93379e1423fa883d216ebd720f1.png","Basic","None","",,,,,,,,,,,,,,,,
2371161810,"Imperial Engram","imperial-engram","Contains a reward for your efforts within Emperor Calus's Leviathan.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/74c3c618e811e81aa105c94937057e3b.png","Legendary","None","Engram",,,,,,,,,,,,,,,,
2374934928,"Differential Diagnosis","differential-diagnosis","Search for any remaining trace of enhanced Ether in the region and destroy it before the Fallen rise again.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e6e4c5e03ffbe8a8982a1d78787df1a2.jpg","None","None","",,,,,,,,,,,,,,,,
2376441337,"Initial Consultation","initial-consultation","Devrim has a strange tale to tell of the Fallen. Get in touch with him and learn more.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e6e4c5e03ffbe8a8982a1d78787df1a2.jpg","None","None","",,,,,,,,,,,,,,,,
2377629269,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
2377856986,"Chances and Choices","chances-and-choices","Find the Methane Reactor for Sloane before the Fallen Captain does.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e6e4c5e03ffbe8a8982a1d78787df1a2.jpg","None","None","",,,,,,,,,,,,,,,,
2378296024,"Xenos Vale IV","xenos-vale-iv","There is no City without the Warlocks.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/d6eeaa45318fb928ef27b7d7b9255832.jpg","Legendary","Armor","Gauntlets",300,35,,,,,,,,,,,,,,
2380978355,"Lost Pacific Vest","lost-pacific-vest","""The probe's initial data makes no sense. And then the signal died. What have we found?"" —Dr. Shanice Pell","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/da2e791e0a7d124dc86559eb558c3b63.jpg","Legendary","Armor","Chest Armor",300,35,,,,,,,,,,,,,,
2385280692,"Nessus Challenges","nessus-challenges","Complete 3 challenges while exploring Nessus.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c78c087bbbded51f16a8d00ecedd4ffe.png","None","None","",,,,,,,,,,,,,,,,
2387244414,"Zen Moment","zen-moment","Causing damage with this weapon increases its stability.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/ae874c973638f1dace605c008843c750.png","Legendary","Mod","Trait",,,,,,,,,,,,,,,,
2389282935,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
2390666069,"High-Risk, High-Reward","high-risk-high-reward","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/09b220aa6116f06073040eee3d74a3c6.jpg","Legendary","Emblem","Emblem",,,,,,,,,,,,,,,,
2391227800,"Annihilating Helm","annihilating-helm","""For one who seeks to use their head in a fight."" —Emissary of the Nine","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/63fb9e74ed745b0a346917e856a289ae.jpg","Legendary","Armor","Helmet",200,23,,,,,,,,,,,,,,
2391227801,"Crushing Helm","crushing-helm","""For the Light who seeks to attack with their entire body."" —Emissary of the Nine","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/7101dc83b6bf5fc0c7835865edce2c65.jpg","Legendary","Armor","Helmet",300,35,,,,,,,,,,,,,,
2392202609,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
2392674572,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
2395087958,"Pack of Rare Shaders","pack-of-rare-shaders","Shaders allow Guardians to distinguish themselves by more than just their prowess in battle. Inside are 5 shaders to change the color of your gear. Not all of them may be new, but they're all stylish.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/25968789649bb1037583fce744d1becf.jpg","Rare","None","Package",,,,,,,,,,,,,,,,
2398848320,"Erentil FR4","erentil-fr4","Bring on the sunrise.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/b351f24fde0d311ba74cecb895e11142.jpg","Legendary","Weapon","Fusion Rifle",,42,,,,300,15,,95,59,30,5,28,26,65,60
2400621276,"Lost Pacific Robes","lost-pacific-robes","""The probe's initial data makes no sense. And then the signal died. What have we found?"" —Dr. Shanice Pell","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5869b886ebbabec57529287814db314e.jpg","Legendary","Armor","Chest Armor",300,35,,,,,,,,,,,,,,
2401598772,"Simulator Hood","simulator-hood","""Her back is always turned to us. It's almost as if she knows we're watching."" —RECORD 459-CHASM-1002","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/8052de845ffabc4cb0a7a3b1c90a4541.jpg","Legendary","Armor","Helmet",300,35,,,,,,,,,,,,,,
2405638014,"Red Dot Micro","red-dot-micro","Agile sight. Short zoom. \n  •  Increases range\n  •  Increases handling speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/64769c45b1d1b39dbd2d2460f9e76bd1.png","Legendary","Mod","Scope",,,,,,,,,,,,,,,,
2405638015,"Red Dot 2 MOA","red-dot-2-moa","Snapshot sight. Short zoom. \n  •  Slightly increases range\n  •  Increases handling speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/64769c45b1d1b39dbd2d2460f9e76bd1.png","Legendary","Mod","Scope",,,,,,,,,,,,,,,,
2407079289,"Exotic Gear","exotic-gear","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/dbbc10b57b6df787914412a3def38abb.png","None","None","",,,,,,,,,,,,,,,,
2410284308,"TrueSight IS","truesight-is","Light, flexible sight. Short zoom. \n  •  Increases range\n  •  Increases handling speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5585bce5b4a51406ac81f8f808bfe297.png","Legendary","Mod","Sight",,,,,,,,,,,,,,,,
2410284310,"Fastdraw IS","fastdraw-is","Lightweight sight. Short zoom. \n  •  Increases handling speed\n  •  Slightly increases range","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5585bce5b4a51406ac81f8f808bfe297.png","Legendary","Mod","Sight",,,,,,,,,,,,,,,,
2410284311,"Quickdraw IS","quickdraw-is","Agile sight. Short zoom.\n  •  Greatly increases handling speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5585bce5b4a51406ac81f8f808bfe297.png","Legendary","Mod","Sight",,,,,,,,,,,,,,,,
2412488653,"Mind of Its Own","mind-of-its-own","Equip this Weapon Ornament to change the appearance of D.A.R.C.I.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5e5043c5fa12ec12e4e3d388d932d1f9.jpg","Exotic","Mod","Weapon Ornament",,,,,,,,,,,,,,,,
2413899256,"Letter Fragment","letter-fragment","Torn Remnants from a Once-Kept Journal","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e219daf4b923295f9b5470fa45d67e27.jpg","Basic","None","Journal Fragments",,,,,,,,,,,,,,,,
2414278933,"Errant Knight 1.0","errant-knight-10","Walk on, noble hero… all roads lead home.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/d6a4bf56f7c87de6e96403154e685efd.jpg","Legendary","Armor","Leg Armor",300,35,,,,,,,,,,,,,,
2414900593,"Drained Ether Tank","drained-ether-tank","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/a8d8ec898010c156ac88188d5fe19292.jpg","Basic","None","",,,,,,,,,,,,,,,,
2415993980,"Simulator Grips","simulator-grips","""Visualization was unexpectedly drawn toward images suggestive of the past. Experiment terminated at lead investigator's frantic demand."" —RECORD 457-CHASM-7002","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/91ac2c48c58cb9bd6b901d75b49982b4.jpg","Legendary","Armor","Gauntlets",300,35,,,,,,,,,,,,,,
2416634317,"Damaged Warlock Robe","damaged-warlock-robe","Thin are the raiments that do not bathe in the Light of the Traveler.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/533745e8e783b8b3c47de1c4a4af4879.jpg","Basic","Armor","Chest Armor",10,1,1,,1,,,,,,,,,,,
2420895100,"Extended Mag","extended-mag","This weapon has a greatly increased magazine size, but reloads much slower.\n  •  Greatly increases magazine size\n  •  Greatly decreases reload speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/9683d67b13f5a6629797865dffb6cbbe.png","Legendary","Mod","Magazine",,,,,,,,,,,,,,,,
2421406347,"Wise Warlock Gloves","wise-warlock-gloves","Your arsenal consists not just of guns and grenades—but of the universe's secrets.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5963baf820fd850615e4a5e094290ee2.jpg","Basic","Armor","Gauntlets",100,11,1,,,,,,,,,,,,,
2423003287,"Exodus Down Grips","exodus-down-grips","""Captain, the orbit of 7066 Nessus is different from what the Cosmodrome calculated."" —Flight Officer Samantha Blaise","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/9e1f30ef56c44e590d92409394f343b1.jpg","Legendary","Armor","Gauntlets",300,35,,,,,,,,,,,,,,
2425296638,"EDZ Glimmer Scavenger","edz-glimmer-scavenger","Increase Glimmer gains by 10% in the EDZ.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/b61ba1e1ab0e4334f349953280ca3654.png","Basic","Mod","Ghost Module",,,,,,,,,,,,,,,,
2426340788,"Orobas Vectura Mark","orobas-vectura-mark","""You made the right choice. I think. Either way, I'm on your side."" —Ghost","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/8182245407f53e818082fe131a191d47.jpg","Rare","Armor","Titan Mark",0,0,,,,,,,,,,,,,,
2426340790,"Dreamer's Mark","dreamers-mark","""Without Light to sustain it, this body of mine cannot make the pilgrimage to the Shard. But you can."" —Tyra Karn","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/fbf141c5880b428f95e19e711ef8c4a6.jpg","Basic","Armor","Titan Mark",21,21,,,,,,,,,,,,,,
2426340791,"Unethical Experiments Mark","unethical-experiments-mark","""I've seen experiments like this before. My crew.... I don't want to talk about it."" —Failsafe","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/8182245407f53e818082fe131a191d47.jpg","Rare","Armor","Titan Mark",0,0,,,,,,,,,,,,,,
2429353554,"Lost Sector of Titan","lost-sector-of-titan","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/906a294e068059c586fd20c30e4425e2.jpg","Rare","Emblem","Emblem",,,,,,,,,,,,,,,,
2431128888,"Runed Tablet","runed-tablet","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e5fdb8cfbbe8add67576b22f4681a3dd.jpg","Basic","None","",,,,,,,,,,,,,,,,
2436012488,"""1AU""","1au","Complete the campaign mission you have selected from Ikora.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e6e4c5e03ffbe8a8982a1d78787df1a2.jpg","None","None","",,,,,,,,,,,,,,,,
2436244536,"Sovereign Robes","sovereign-robes","""While our wealth is not meant for personal use, we should remember that a taste of luxury can be instructive, even persuasive."" —Laws of the Executors, Vol. 13","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/d6cacf6c8089f084670aff64b25e8ca4.jpg","Legendary","Armor","Chest Armor",300,35,,,,,,,,,,,,,,
2437968453,"Watch Your Back","watch-your-back","It's your neck on the line, pal.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5e704fb08a579a6d143ef99efedeccee.jpg","Rare","None","Emote",,,,,,,,,,,,,,,,
2439956537,"Nessus Engram","nessus-engram","Contains a reward for your efforts in the Arcadian Valley of Nessus.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/74c3c618e811e81aa105c94937057e3b.png","Legendary","None","Engram",,,,,,,,,,,,,,,,
2441562029,"Sight, Shoot, Repeat","sight-shoot-repeat","Help Banshee recreate his MIDA schematics by gathering data with a Scout Rifle. \n Complete the following objectives with a Scout Rifle: \n\nObjective 1: Eliminate enemies with precision shots. \nObjective 2: Eliminate multiple enemies without reloading","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/63220c984dd2093deb460b011200cf7b.jpg","Legendary","QuestStep","Quest Step",,,,,,,,,,,,,,,,
2441671311,"Legendary Gear","legendary-gear","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e19acad46bd4d02a3e6d1a007f3df3bb.jpg","Legendary","None","",,,,,,,,,,,,,,,,
2444823253,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
2446681048,"Nessus Treasure Map","nessus-treasure-map","""Thought I'd escaped, but you know how the Vex are. I got as far as this energy shield, thinking it was a way out. Dead end. So I dropped what I had there and tried to shoot through. Bam! Right back into the loop.”","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/380abd89da68ba3d6a2c0010056a48b1.jpg","Rare","None","Treasure Map",,,,,,,,,,,,,,,,
2446681052,"Nessus Treasure Map","nessus-treasure-map","""So there I was, two choices: I could've tried climbing the red ivy, or just jump. What do you think I did?"" —Cayde-6","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/380abd89da68ba3d6a2c0010056a48b1.jpg","Rare","None","Treasure Map",,,,,,,,,,,,,,,,
2446681053,"Nessus Treasure Map","nessus-treasure-map","""I had no choice. Once I saw the floating rocks, there was no way I was going to weigh myself down with extra gear. I was Lightless after all, remember?"" —Cayde-6","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/380abd89da68ba3d6a2c0010056a48b1.jpg","Rare","None","Treasure Map",,,,,,,,,,,,,,,,
2446681054,"Nessus Treasure Map","nessus-treasure-map","""I should've realized something was up when the Vex were letting me move through portals so freely. And I usually have a good nose for traps. Maybe you'll have better luck?"" —Cayde-6","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/380abd89da68ba3d6a2c0010056a48b1.jpg","Rare","None","Treasure Map",,,,,,,,,,,,,,,,
2446681055,"Nessus Treasure Map","nessus-treasure-map","""I felt bad using their wreckage to hide my stuff, but Failsafe said it was cool. And she says she's been keeping the Vex from converting the Exodus Black, so I figured it would be safe.” —Cayde-6","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/380abd89da68ba3d6a2c0010056a48b1.jpg","Rare","None","Treasure Map",,,,,,,,,,,,,,,,
2448010882,"Brave Titan Gauntlets","brave-titan-gauntlets","Duty. Honor. Pride.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5adad1c8a4bf69befae8f3798802204e.jpg","Basic","Armor","Gauntlets",300,35,,,1,,,,,,,,,,,
2449148832,"Trials of the Nine","trials-of-the-nine","Speak to the Emissary to collect your reward.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3527dfc111e2dd5a3dd02644a80f9d9c.png","None","None","",,,,,,,,,,,,,,,,
2450367421,"Solar Ordnance Mod","solar-ordnance-mod","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c5b5b6b13167cd192ee25efcc62d492f.jpg","Rare","Mod","Helmet Armor Mod",,,,,,,,,,,,,,,,
2451142299,"Impact Absorption Mod","impact-absorption-mod","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/566f9bd6002729dd1a7f644b24cd2568.jpg","Legendary","Mod","Helmet Armor Mod",,,,,,,,,,,,,,,,
2456970433,"Nightfall","nightfall","Raise your Power to 230 by earning gear in strikes, world activities, or the Crucible.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/9d6049b56206da2b207bc660f6c113c6.png","None","None","",,,,,,,,,,,,,,,,
2459614829,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
2459736305,"Common Gear","common-gear","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/399ff8844f8a4ec8301143efb680aa35.jpg","Common","None","",,,,,,,,,,,,,,,,
2460870905,"Legs of Optimacy","legs-of-optimacy","All that tread below will learn that we, the Optimacy, dwell above.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5ee58fcb75881da7d9a2ad02f3e51e7e.jpg","Legendary","Armor","Leg Armor",10,1,,,,,,,,,,,,,,
2462524641,"Exodus Down Vest","exodus-down-vest","""Adjust course two degrees. It's a long way to Kepler-186, folks. We don't have time to tour Nessus."" —Capt. Masoud Jacobson","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/63361eee15b9dfffeee4d953ba6e6953.jpg","Legendary","Armor","Chest Armor",300,35,,,,,,,,,,,,,,
2468646375,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
2473404935,"Mad Scientist","mad-scientist","This weapon fires a volley of rockets.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/38b0201c96d29869dc3dd48f8dfa2754.png","Exotic","Mod","Intrinsic",,,,,,,,,,,,,,,,
2476668370,"Titan Challenges","titan-challenges","Complete 3 challenges while exploring Titan.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c78c087bbbded51f16a8d00ecedd4ffe.png","None","None","",,,,,,,,,,,,,,,,
